frequency (Hz),distance (ft),tx_gain (dBi),rx_gain (dBi),fspl (dB)
3650000000.0,1045,11,8,74.7584823514222
3650000000.0,1045,11,9,73.7584823514222
3650000000.0,1045,11,10,72.7584823514222
3650000000.0,1045,11,11,71.7584823514222
3650000000.0,1045,11,12,70.7584823514222
3650000000.0,1045,11,13,69.7584823514222
3650000000.0,1045,11,14,68.7584823514222
3650000000.0,1045,11,15,67.7584823514222
3650000000.0,1045,12,0,81.7584823514222
3650000000.0,1045,12,1,80.7584823514222
3650000000.0,1045,12,2,79.7584823514222
3650000000.0,1045,12,3,78.7584823514222
3650000000.0,1045,12,4,77.7584823514222
3650000000.0,1045,12,5,76.7584823514222
3650000000.0,1045,12,6,75.7584823514222
3650000000.0,1045,12,7,74.7584823514222
3650000000.0,1045,12,8,73.7584823514222
3650000000.0,1045,12,9,72.7584823514222
3650000000.0,1045,12,10,71.7584823514222
3650000000.0,1045,12,11,70.7584823514222
3650000000.0,1045,12,12,69.7584823514222
3650000000.0,1045,12,13,68.7584823514222
3650000000.0,1045,12,14,67.7584823514222
3650000000.0,1045,12,15,66.7584823514222
3650000000.0,1045,13,0,80.7584823514222
3650000000.0,1045,13,1,79.7584823514222
3650000000.0,1045,13,2,78.7584823514222
3650000000.0,1045,13,3,77.7584823514222
3650000000.0,1045,13,4,76.7584823514222
3650000000.0,1045,13,5,75.7584823514222
3650000000.0,1045,13,6,74.7584823514222
3650000000.0,1045,13,7,73.7584823514222
3650000000.0,1045,13,8,72.7584823514222
3650000000.0,1045,13,9,71.7584823514222
3650000000.0,1045,13,10,70.7584823514222
3650000000.0,1045,13,11,69.7584823514222
3650000000.0,1045,13,12,68.7584823514222
3650000000.0,1045,13,13,67.7584823514222
3650000000.0,1045,13,14,66.7584823514222
3650000000.0,1045,13,15,65.7584823514222
3650000000.0,1045,14,0,79.7584823514222
3650000000.0,1045,14,1,78.7584823514222
3650000000.0,1045,14,2,77.7584823514222
3650000000.0,1045,14,3,76.7584823514222
3650000000.0,1045,14,4,75.7584823514222
3650000000.0,1045,14,5,74.7584823514222
3650000000.0,1045,14,6,73.7584823514222
3650000000.0,1045,14,7,72.7584823514222
3650000000.0,1045,14,8,71.7584823514222
3650000000.0,1045,14,9,70.7584823514222
3650000000.0,1045,14,10,69.7584823514222
3650000000.0,1045,14,11,68.7584823514222
3650000000.0,1045,14,12,67.7584823514222
3650000000.0,1045,14,13,66.7584823514222
3650000000.0,1045,14,14,65.7584823514222
3650000000.0,1045,14,15,64.7584823514222
3650000000.0,1045,15,0,78.7584823514222
3650000000.0,1045,15,1,77.7584823514222
3650000000.0,1045,15,2,76.7584823514222
3650000000.0,1045,15,3,75.7584823514222
3650000000.0,1045,15,4,74.7584823514222
3650000000.0,1045,15,5,73.7584823514222
3650000000.0,1045,15,6,72.7584823514222
3650000000.0,1045,15,7,71.7584823514222
3650000000.0,1045,15,8,70.7584823514222
3650000000.0,1045,15,9,69.7584823514222
3650000000.0,1045,15,10,68.7584823514222
3650000000.0,1045,15,11,67.7584823514222
3650000000.0,1045,15,12,66.7584823514222
3650000000.0,1045,15,13,65.7584823514222
3650000000.0,1045,15,14,64.7584823514222
3650000000.0,1045,15,15,63.7584823514222
3650000000.0,1050,0,0,93.79994252387951
3650000000.0,1050,0,1,92.79994252387951
3650000000.0,1050,0,2,91.79994252387951
3650000000.0,1050,0,3,90.79994252387951
3650000000.0,1050,0,4,89.79994252387951
3650000000.0,1050,0,5,88.79994252387951
3650000000.0,1050,0,6,87.79994252387951
3650000000.0,1050,0,7,86.79994252387951
3650000000.0,1050,0,8,85.79994252387951
3650000000.0,1050,0,9,84.79994252387951
3650000000.0,1050,0,10,83.79994252387951
3650000000.0,1050,0,11,82.79994252387951
3650000000.0,1050,0,12,81.79994252387951
3650000000.0,1050,0,13,80.79994252387951
3650000000.0,1050,0,14,79.79994252387951
3650000000.0,1050,0,15,78.79994252387951
3650000000.0,1050,1,0,92.79994252387951
3650000000.0,1050,1,1,91.79994252387951
3650000000.0,1050,1,2,90.79994252387951
3650000000.0,1050,1,3,89.79994252387951
3650000000.0,1050,1,4,88.79994252387951
3650000000.0,1050,1,5,87.79994252387951
3650000000.0,1050,1,6,86.79994252387951
3650000000.0,1050,1,7,85.79994252387951
3650000000.0,1050,1,8,84.79994252387951
3650000000.0,1050,1,9,83.79994252387951
3650000000.0,1050,1,10,82.79994252387951
3650000000.0,1050,1,11,81.79994252387951
3650000000.0,1050,1,12,80.79994252387951
3650000000.0,1050,1,13,79.79994252387951
3650000000.0,1050,1,14,78.79994252387951
3650000000.0,1050,1,15,77.79994252387951
3650000000.0,1050,2,0,91.79994252387951
3650000000.0,1050,2,1,90.79994252387951
3650000000.0,1050,2,2,89.79994252387951
3650000000.0,1050,2,3,88.79994252387951
3650000000.0,1050,2,4,87.79994252387951
3650000000.0,1050,2,5,86.79994252387951
3650000000.0,1050,2,6,85.79994252387951
3650000000.0,1050,2,7,84.79994252387951
3650000000.0,1050,2,8,83.79994252387951
3650000000.0,1050,2,9,82.79994252387951
3650000000.0,1050,2,10,81.79994252387951
3650000000.0,1050,2,11,80.79994252387951
3650000000.0,1050,2,12,79.79994252387951
3650000000.0,1050,2,13,78.79994252387951
3650000000.0,1050,2,14,77.79994252387951
3650000000.0,1050,2,15,76.79994252387951
3650000000.0,1050,3,0,90.79994252387951
3650000000.0,1050,3,1,89.79994252387951
3650000000.0,1050,3,2,88.79994252387951
3650000000.0,1050,3,3,87.79994252387951
3650000000.0,1050,3,4,86.79994252387951
3650000000.0,1050,3,5,85.79994252387951
3650000000.0,1050,3,6,84.79994252387951
3650000000.0,1050,3,7,83.79994252387951
3650000000.0,1050,3,8,82.79994252387951
3650000000.0,1050,3,9,81.79994252387951
3650000000.0,1050,3,10,80.79994252387951
3650000000.0,1050,3,11,79.79994252387951
3650000000.0,1050,3,12,78.79994252387951
3650000000.0,1050,3,13,77.79994252387951
3650000000.0,1050,3,14,76.79994252387951
3650000000.0,1050,3,15,75.79994252387951
3650000000.0,1050,4,0,89.79994252387951
3650000000.0,1050,4,1,88.79994252387951
3650000000.0,1050,4,2,87.79994252387951
3650000000.0,1050,4,3,86.79994252387951
3650000000.0,1050,4,4,85.79994252387951
3650000000.0,1050,4,5,84.79994252387951
3650000000.0,1050,4,6,83.79994252387951
3650000000.0,1050,4,7,82.79994252387951
3650000000.0,1050,4,8,81.79994252387951
3650000000.0,1050,4,9,80.79994252387951
3650000000.0,1050,4,10,79.79994252387951
3650000000.0,1050,4,11,78.79994252387951
3650000000.0,1050,4,12,77.79994252387951
3650000000.0,1050,4,13,76.79994252387951
3650000000.0,1050,4,14,75.79994252387951
3650000000.0,1050,4,15,74.79994252387951
3650000000.0,1050,5,0,88.79994252387951
3650000000.0,1050,5,1,87.79994252387951
3650000000.0,1050,5,2,86.79994252387951
3650000000.0,1050,5,3,85.79994252387951
3650000000.0,1050,5,4,84.79994252387951
3650000000.0,1050,5,5,83.79994252387951
3650000000.0,1050,5,6,82.79994252387951
3650000000.0,1050,5,7,81.79994252387951
3650000000.0,1050,5,8,80.79994252387951
3650000000.0,1050,5,9,79.79994252387951
3650000000.0,1050,5,10,78.79994252387951
3650000000.0,1050,5,11,77.79994252387951
3650000000.0,1050,5,12,76.79994252387951
3650000000.0,1050,5,13,75.79994252387951
3650000000.0,1050,5,14,74.79994252387951
3650000000.0,1050,5,15,73.79994252387951
3650000000.0,1050,6,0,87.79994252387951
3650000000.0,1050,6,1,86.79994252387951
3650000000.0,1050,6,2,85.79994252387951
3650000000.0,1050,6,3,84.79994252387951
3650000000.0,1050,6,4,83.79994252387951
3650000000.0,1050,6,5,82.79994252387951
3650000000.0,1050,6,6,81.79994252387951
3650000000.0,1050,6,7,80.79994252387951
3650000000.0,1050,6,8,79.79994252387951
3650000000.0,1050,6,9,78.79994252387951
3650000000.0,1050,6,10,77.79994252387951
3650000000.0,1050,6,11,76.79994252387951
3650000000.0,1050,6,12,75.79994252387951
3650000000.0,1050,6,13,74.79994252387951
3650000000.0,1050,6,14,73.79994252387951
3650000000.0,1050,6,15,72.79994252387951
3650000000.0,1050,7,0,86.79994252387951
3650000000.0,1050,7,1,85.79994252387951
3650000000.0,1050,7,2,84.79994252387951
3650000000.0,1050,7,3,83.79994252387951
3650000000.0,1050,7,4,82.79994252387951
3650000000.0,1050,7,5,81.79994252387951
3650000000.0,1050,7,6,80.79994252387951
3650000000.0,1050,7,7,79.79994252387951
3650000000.0,1050,7,8,78.79994252387951
3650000000.0,1050,7,9,77.79994252387951
3650000000.0,1050,7,10,76.79994252387951
3650000000.0,1050,7,11,75.79994252387951
3650000000.0,1050,7,12,74.79994252387951
3650000000.0,1050,7,13,73.79994252387951
3650000000.0,1050,7,14,72.79994252387951
3650000000.0,1050,7,15,71.79994252387951
3650000000.0,1050,8,0,85.79994252387951
3650000000.0,1050,8,1,84.79994252387951
3650000000.0,1050,8,2,83.79994252387951
3650000000.0,1050,8,3,82.79994252387951
3650000000.0,1050,8,4,81.79994252387951
3650000000.0,1050,8,5,80.79994252387951
3650000000.0,1050,8,6,79.79994252387951
3650000000.0,1050,8,7,78.79994252387951
3650000000.0,1050,8,8,77.79994252387951
3650000000.0,1050,8,9,76.79994252387951
3650000000.0,1050,8,10,75.79994252387951
3650000000.0,1050,8,11,74.79994252387951
3650000000.0,1050,8,12,73.79994252387951
3650000000.0,1050,8,13,72.79994252387951
3650000000.0,1050,8,14,71.79994252387951
3650000000.0,1050,8,15,70.79994252387951
3650000000.0,1050,9,0,84.79994252387951
3650000000.0,1050,9,1,83.79994252387951
3650000000.0,1050,9,2,82.79994252387951
3650000000.0,1050,9,3,81.79994252387951
3650000000.0,1050,9,4,80.79994252387951
3650000000.0,1050,9,5,79.79994252387951
3650000000.0,1050,9,6,78.79994252387951
3650000000.0,1050,9,7,77.79994252387951
3650000000.0,1050,9,8,76.79994252387951
3650000000.0,1050,9,9,75.79994252387951
3650000000.0,1050,9,10,74.79994252387951
3650000000.0,1050,9,11,73.79994252387951
3650000000.0,1050,9,12,72.79994252387951
3650000000.0,1050,9,13,71.79994252387951
3650000000.0,1050,9,14,70.79994252387951
3650000000.0,1050,9,15,69.79994252387951
3650000000.0,1050,10,0,83.79994252387951
3650000000.0,1050,10,1,82.79994252387951
3650000000.0,1050,10,2,81.79994252387951
3650000000.0,1050,10,3,80.79994252387951
3650000000.0,1050,10,4,79.79994252387951
3650000000.0,1050,10,5,78.79994252387951
3650000000.0,1050,10,6,77.79994252387951
3650000000.0,1050,10,7,76.79994252387951
3650000000.0,1050,10,8,75.79994252387951
3650000000.0,1050,10,9,74.79994252387951
3650000000.0,1050,10,10,73.79994252387951
3650000000.0,1050,10,11,72.79994252387951
3650000000.0,1050,10,12,71.79994252387951
3650000000.0,1050,10,13,70.79994252387951
3650000000.0,1050,10,14,69.79994252387951
3650000000.0,1050,10,15,68.79994252387951
3650000000.0,1050,11,0,82.79994252387951
3650000000.0,1050,11,1,81.79994252387951
3650000000.0,1050,11,2,80.79994252387951
3650000000.0,1050,11,3,79.79994252387951
3650000000.0,1050,11,4,78.79994252387951
3650000000.0,1050,11,5,77.79994252387951
3650000000.0,1050,11,6,76.79994252387951
3650000000.0,1050,11,7,75.79994252387951
3650000000.0,1050,11,8,74.79994252387951
3650000000.0,1050,11,9,73.79994252387951
3650000000.0,1050,11,10,72.79994252387951
3650000000.0,1050,11,11,71.79994252387951
3650000000.0,1050,11,12,70.79994252387951
3650000000.0,1050,11,13,69.79994252387951
3650000000.0,1050,11,14,68.79994252387951
3650000000.0,1050,11,15,67.79994252387951
3650000000.0,1050,12,0,81.79994252387951
3650000000.0,1050,12,1,80.79994252387951
3650000000.0,1050,12,2,79.79994252387951
3650000000.0,1050,12,3,78.79994252387951
3650000000.0,1050,12,4,77.79994252387951
3650000000.0,1050,12,5,76.79994252387951
3650000000.0,1050,12,6,75.79994252387951
3650000000.0,1050,12,7,74.79994252387951
3650000000.0,1050,12,8,73.79994252387951
3650000000.0,1050,12,9,72.79994252387951
3650000000.0,1050,12,10,71.79994252387951
3650000000.0,1050,12,11,70.79994252387951
3650000000.0,1050,12,12,69.79994252387951
3650000000.0,1050,12,13,68.79994252387951
3650000000.0,1050,12,14,67.79994252387951
3650000000.0,1050,12,15,66.79994252387951
3650000000.0,1050,13,0,80.79994252387951
3650000000.0,1050,13,1,79.79994252387951
3650000000.0,1050,13,2,78.79994252387951
3650000000.0,1050,13,3,77.79994252387951
3650000000.0,1050,13,4,76.79994252387951
3650000000.0,1050,13,5,75.79994252387951
3650000000.0,1050,13,6,74.79994252387951
3650000000.0,1050,13,7,73.79994252387951
3650000000.0,1050,13,8,72.79994252387951
3650000000.0,1050,13,9,71.79994252387951
3650000000.0,1050,13,10,70.79994252387951
3650000000.0,1050,13,11,69.79994252387951
3650000000.0,1050,13,12,68.79994252387951
3650000000.0,1050,13,13,67.79994252387951
3650000000.0,1050,13,14,66.79994252387951
3650000000.0,1050,13,15,65.79994252387951
3650000000.0,1050,14,0,79.79994252387951
3650000000.0,1050,14,1,78.79994252387951
3650000000.0,1050,14,2,77.79994252387951
3650000000.0,1050,14,3,76.79994252387951
3650000000.0,1050,14,4,75.79994252387951
3650000000.0,1050,14,5,74.79994252387951
3650000000.0,1050,14,6,73.79994252387951
3650000000.0,1050,14,7,72.79994252387951
3650000000.0,1050,14,8,71.79994252387951
3650000000.0,1050,14,9,70.79994252387951
3650000000.0,1050,14,10,69.79994252387951
3650000000.0,1050,14,11,68.79994252387951
3650000000.0,1050,14,12,67.79994252387951
3650000000.0,1050,14,13,66.79994252387951
3650000000.0,1050,14,14,65.79994252387951
3650000000.0,1050,14,15,64.79994252387951
3650000000.0,1050,15,0,78.79994252387951
3650000000.0,1050,15,1,77.79994252387951
3650000000.0,1050,15,2,76.79994252387951
3650000000.0,1050,15,3,75.79994252387951
3650000000.0,1050,15,4,74.79994252387951
3650000000.0,1050,15,5,73.79994252387951
3650000000.0,1050,15,6,72.79994252387951
3650000000.0,1050,15,7,71.79994252387951
3650000000.0,1050,15,8,70.79994252387951
3650000000.0,1050,15,9,69.79994252387951
3650000000.0,1050,15,10,68.79994252387951
3650000000.0,1050,15,11,67.79994252387951
3650000000.0,1050,15,12,66.79994252387951
3650000000.0,1050,15,13,65.79994252387951
3650000000.0,1050,15,14,64.79994252387951
3650000000.0,1050,15,15,63.79994252387951
3650000000.0,1055,0,0,93.84120573515497
3650000000.0,1055,0,1,92.84120573515497
3650000000.0,1055,0,2,91.84120573515497
3650000000.0,1055,0,3,90.84120573515497
3650000000.0,1055,0,4,89.84120573515497
3650000000.0,1055,0,5,88.84120573515497
3650000000.0,1055,0,6,87.84120573515497
3650000000.0,1055,0,7,86.84120573515497
3650000000.0,1055,0,8,85.84120573515497
3650000000.0,1055,0,9,84.84120573515497
3650000000.0,1055,0,10,83.84120573515497
3650000000.0,1055,0,11,82.84120573515497
3650000000.0,1055,0,12,81.84120573515497
3650000000.0,1055,0,13,80.84120573515497
3650000000.0,1055,0,14,79.84120573515497
3650000000.0,1055,0,15,78.84120573515497
3650000000.0,1055,1,0,92.84120573515497
3650000000.0,1055,1,1,91.84120573515497
3650000000.0,1055,1,2,90.84120573515497
3650000000.0,1055,1,3,89.84120573515497
3650000000.0,1055,1,4,88.84120573515497
3650000000.0,1055,1,5,87.84120573515497
3650000000.0,1055,1,6,86.84120573515497
3650000000.0,1055,1,7,85.84120573515497
3650000000.0,1055,1,8,84.84120573515497
3650000000.0,1055,1,9,83.84120573515497
3650000000.0,1055,1,10,82.84120573515497
3650000000.0,1055,1,11,81.84120573515497
3650000000.0,1055,1,12,80.84120573515497
3650000000.0,1055,1,13,79.84120573515497
3650000000.0,1055,1,14,78.84120573515497
3650000000.0,1055,1,15,77.84120573515497
3650000000.0,1055,2,0,91.84120573515497
3650000000.0,1055,2,1,90.84120573515497
3650000000.0,1055,2,2,89.84120573515497
3650000000.0,1055,2,3,88.84120573515497
3650000000.0,1055,2,4,87.84120573515497
3650000000.0,1055,2,5,86.84120573515497
3650000000.0,1055,2,6,85.84120573515497
3650000000.0,1055,2,7,84.84120573515497
3650000000.0,1055,2,8,83.84120573515497
3650000000.0,1055,2,9,82.84120573515497
3650000000.0,1055,2,10,81.84120573515497
3650000000.0,1055,2,11,80.84120573515497
3650000000.0,1055,2,12,79.84120573515497
3650000000.0,1055,2,13,78.84120573515497
3650000000.0,1055,2,14,77.84120573515497
3650000000.0,1055,2,15,76.84120573515497
3650000000.0,1055,3,0,90.84120573515497
3650000000.0,1055,3,1,89.84120573515497
3650000000.0,1055,3,2,88.84120573515497
3650000000.0,1055,3,3,87.84120573515497
3650000000.0,1055,3,4,86.84120573515497
3650000000.0,1055,3,5,85.84120573515497
3650000000.0,1055,3,6,84.84120573515497
3650000000.0,1055,3,7,83.84120573515497
3650000000.0,1055,3,8,82.84120573515497
3650000000.0,1055,3,9,81.84120573515497
3650000000.0,1055,3,10,80.84120573515497
3650000000.0,1055,3,11,79.84120573515497
3650000000.0,1055,3,12,78.84120573515497
3650000000.0,1055,3,13,77.84120573515497
3650000000.0,1055,3,14,76.84120573515497
3650000000.0,1055,3,15,75.84120573515497
3650000000.0,1055,4,0,89.84120573515497
3650000000.0,1055,4,1,88.84120573515497
3650000000.0,1055,4,2,87.84120573515497
3650000000.0,1055,4,3,86.84120573515497
3650000000.0,1055,4,4,85.84120573515497
3650000000.0,1055,4,5,84.84120573515497
3650000000.0,1055,4,6,83.84120573515497
3650000000.0,1055,4,7,82.84120573515497
3650000000.0,1055,4,8,81.84120573515497
3650000000.0,1055,4,9,80.84120573515497
3650000000.0,1055,4,10,79.84120573515497
3650000000.0,1055,4,11,78.84120573515497
3650000000.0,1055,4,12,77.84120573515497
3650000000.0,1055,4,13,76.84120573515497
3650000000.0,1055,4,14,75.84120573515497
3650000000.0,1055,4,15,74.84120573515497
3650000000.0,1055,5,0,88.84120573515497
3650000000.0,1055,5,1,87.84120573515497
3650000000.0,1055,5,2,86.84120573515497
3650000000.0,1055,5,3,85.84120573515497
3650000000.0,1055,5,4,84.84120573515497
3650000000.0,1055,5,5,83.84120573515497
3650000000.0,1055,5,6,82.84120573515497
3650000000.0,1055,5,7,81.84120573515497
3650000000.0,1055,5,8,80.84120573515497
3650000000.0,1055,5,9,79.84120573515497
3650000000.0,1055,5,10,78.84120573515497
3650000000.0,1055,5,11,77.84120573515497
3650000000.0,1055,5,12,76.84120573515497
3650000000.0,1055,5,13,75.84120573515497
3650000000.0,1055,5,14,74.84120573515497
3650000000.0,1055,5,15,73.84120573515497
3650000000.0,1055,6,0,87.84120573515497
3650000000.0,1055,6,1,86.84120573515497
3650000000.0,1055,6,2,85.84120573515497
3650000000.0,1055,6,3,84.84120573515497
3650000000.0,1055,6,4,83.84120573515497
3650000000.0,1055,6,5,82.84120573515497
3650000000.0,1055,6,6,81.84120573515497
3650000000.0,1055,6,7,80.84120573515497
3650000000.0,1055,6,8,79.84120573515497
3650000000.0,1055,6,9,78.84120573515497
3650000000.0,1055,6,10,77.84120573515497
3650000000.0,1055,6,11,76.84120573515497
3650000000.0,1055,6,12,75.84120573515497
3650000000.0,1055,6,13,74.84120573515497
3650000000.0,1055,6,14,73.84120573515497
3650000000.0,1055,6,15,72.84120573515497
3650000000.0,1055,7,0,86.84120573515497
3650000000.0,1055,7,1,85.84120573515497
3650000000.0,1055,7,2,84.84120573515497
3650000000.0,1055,7,3,83.84120573515497
3650000000.0,1055,7,4,82.84120573515497
3650000000.0,1055,7,5,81.84120573515497
3650000000.0,1055,7,6,80.84120573515497
3650000000.0,1055,7,7,79.84120573515497
3650000000.0,1055,7,8,78.84120573515497
3650000000.0,1055,7,9,77.84120573515497
3650000000.0,1055,7,10,76.84120573515497
3650000000.0,1055,7,11,75.84120573515497
3650000000.0,1055,7,12,74.84120573515497
3650000000.0,1055,7,13,73.84120573515497
3650000000.0,1055,7,14,72.84120573515497
3650000000.0,1055,7,15,71.84120573515497
3650000000.0,1055,8,0,85.84120573515497
3650000000.0,1055,8,1,84.84120573515497
3650000000.0,1055,8,2,83.84120573515497
3650000000.0,1055,8,3,82.84120573515497
3650000000.0,1055,8,4,81.84120573515497
3650000000.0,1055,8,5,80.84120573515497
3650000000.0,1055,8,6,79.84120573515497
3650000000.0,1055,8,7,78.84120573515497
3650000000.0,1055,8,8,77.84120573515497
3650000000.0,1055,8,9,76.84120573515497
3650000000.0,1055,8,10,75.84120573515497
3650000000.0,1055,8,11,74.84120573515497
3650000000.0,1055,8,12,73.84120573515497
3650000000.0,1055,8,13,72.84120573515497
3650000000.0,1055,8,14,71.84120573515497
3650000000.0,1055,8,15,70.84120573515497
3650000000.0,1055,9,0,84.84120573515497
3650000000.0,1055,9,1,83.84120573515497
3650000000.0,1055,9,2,82.84120573515497
3650000000.0,1055,9,3,81.84120573515497
3650000000.0,1055,9,4,80.84120573515497
3650000000.0,1055,9,5,79.84120573515497
